ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,Christmas Day,Christmas Day_lower,Christmas Day_upper,Columbus Day,Columbus Day_lower,Columbus Day_upper,Independence Day,Independence Day_lower,Independence Day_upper,Independence Day (Observed),Independence Day (Observed)_lower,Independence Day (Observed)_upper,Labor Day,Labor Day_lower,Labor Day_upper,Martin Luther King Jr. Day,Martin Luther King Jr. Day_lower,Martin Luther King Jr. Day_upper,Memorial Day,Memorial Day_lower,Memorial Day_upper,New Year's Day,New Year's Day_lower,New Year's Day_upper,Sunday,Sunday_lower,Sunday_upper,Thanksgiving,Thanksgiving_lower,Thanksgiving_upper,Veterans Day,Veterans Day_lower,Veterans Day_upper,Veterans Day (Observed),Veterans Day (Observed)_lower,Veterans Day (Observed)_upper,Washington's Birthday,Washington's Birthday_lower,Washington's Birthday_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,holidays,holidays_lower,holidays_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2018-09-30,22.619954543878315,0.518945182287825,29.89313558024001,22.619954543878315,22.619954543878315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.916663463278654,-7.916663463278654,-7.916663463278654,-9.818957136537001,-9.818957136537001,-9.818957136537001,0.0,0.0,0.0,1.227369642607607,1.227369642607607,1.227369642607607,0.6749240306507411,0.6749240306507411,0.6749240306507411,0.0,0.0,0.0,14.70329108059966
2018-10-01,22.618540950071463,2.3135707160598686,32.339125920620155,22.618540950071463,22.618540950071463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.064490399544949,-5.064490399544949,-5.064490399544949,-9.818957136537001,-9.818957136537001,-9.818957136537001,0.0,0.0,0.0,3.3761821210303014,3.3761821210303014,3.3761821210303014,1.378284615961753,1.378284615961753,1.378284615961753,0.0,0.0,0.0,17.55405055052651
2018-10-02,22.617127356264604,0.5265115897495501,30.746107531913125,22.617127356264604,22.617127356264604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.825209651999286,-6.825209651999286,-6.825209651999286,-9.818957136537001,-9.818957136537001,-9.818957136537001,0.0,0.0,0.0,1.0001044295870478,1.0001044295870478,1.0001044295870478,1.9936430549506683,1.9936430549506683,1.9936430549506683,0.0,0.0,0.0,15.791917704265318
2018-10-03,22.615713762457744,-2.22952210716447,28.08356540619373,22.615713762457744,22.615713762457744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.135777008416664,-10.135777008416664,-10.135777008416664,-9.818957136537001,-9.818957136537001,-9.818957136537001,0.0,0.0,0.0,-2.8258591721291317,-2.8258591721291317,-2.8258591721291317,2.5090393002494715,2.5090393002494715,2.5090393002494715,0.0,0.0,0.0,12.47993675404108
2018-10-04,22.614300168650885,6.240582790598363,37.08480155333701,22.614300168650885,22.614300168650885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9080768465662439,-0.9080768465662439,-0.9080768465662439,-9.818957136537001,-9.818957136537001,-9.818957136537001,0.0,0.0,0.0,5.995660278178359,5.995660278178359,5.995660278178359,2.915220011792402,2.915220011792402,2.915220011792402,0.0,0.0,0.0,21.706223322084643
2018-10-05,22.612886574844033,-1.0742308467690798,29.60241011283024,22.612886574844033,22.612886574844033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.820880697035498,-8.820880697035498,-8.820880697035498,-9.818957136537001,-9.818957136537001,-9.818957136537001,0.0,0.0,0.0,-2.207798587969484,-2.207798587969484,-2.207798587969484,3.2058750274709875,3.2058750274709875,3.2058750274709875,0.0,0.0,0.0,13.792005877808535
2018-10-06,22.611472981037174,-5.519605821781912,24.902171633114676,22.611472981037174,22.611472981037174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.006817607545875,-13.006817607545875,-13.006817607545875,-9.818957136537001,-9.818957136537001,-9.818957136537001,0.0,0.0,0.0,-6.565658711281535,-6.565658711281535,-6.565658711281535,3.377798240272665,3.377798240272665,3.377798240272665,0.0,0.0,0.0,9.6046553734913
2018-10-07,22.610059387230315,2.2887698871885727,32.43266564936962,22.610059387230315,22.610059387230315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.160618600192629,-5.160618600192629,-5.160618600192629,-9.818957136537001,-9.818957136537001,-9.818957136537001,0.0,0.0,0.0,1.2273696425984215,1.2273696425984215,1.2273696425984215,3.4309688937459515,3.4309688937459515,3.4309688937459515,0.0,0.0,0.0,17.449440787037688
2018-10-08,22.608645793423456,10.485131916858373,40.39721262807392,22.608645793423456,22.608645793423456,0.0,0.0,0.0,6.210670720131877,6.210670720131877,6.210670720131877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1364470916179585,3.1364470916179585,3.1364470916179585,-9.818957136537001,-9.818957136537001,-9.818957136537001,6.210670720131877,6.210670720131877,6.210670720131877,3.376182121036499,3.376182121036499,3.376182121036499,3.368551386986584,3.368551386986584,3.368551386986584,0.0,0.0,0.0,25.745092885041416
2018-10-09,22.607232199616597,2.1729546053966287,32.458508283078274,22.607232199616597,22.607232199616597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.622038905554592,-5.622038905554592,-5.622038905554592,-9.818957136537001,-9.818957136537001,-9.818957136537001,0.0,0.0,0.0,1.0001044295840449,1.0001044295840449,1.0001044295840449,3.1968138013983647,3.1968138013983647,3.1968138013983647,0.0,0.0,0.0,16.985193294062004
2018-10-10,22.605818605809745,-2.2411202345079215,27.493575331086202,22.605818605809745,22.605818605809745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.719848840880289,-9.719848840880289,-9.719848840880289,-9.818957136537001,-9.818957136537001,-9.818957136537001,0.0,0.0,0.0,-2.8258591721380744,-2.8258591721380744,-2.8258591721380744,2.924967467794788,2.924967467794788,2.924967467794788,0.0,0.0,0.0,12.885969764929456
2018-10-11,22.604405012002886,5.636183118271223,35.737071826948025,22.604405012002886,22.604405012002886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2583649304135813,-1.2583649304135813,-1.2583649304135813,-9.818957136537001,-9.818957136537001,-9.818957136537001,0.0,0.0,0.0,5.995660278177048,5.995660278177048,5.995660278177048,2.5649319279463745,2.5649319279463745,2.5649319279463745,0.0,0.0,0.0,21.346040081589305
2018-10-12,22.602991418196027,-2.1301960391709,28.110341253225684,22.602991418196027,22.602991418196027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.895724168853054,-9.895724168853054,-9.895724168853054,-9.818957136537001,-9.818957136537001,-9.818957136537001,0.0,0.0,0.0,-2.207798587973402,-2.207798587973402,-2.207798587973402,2.131031555657349,2.131031555657349,2.131031555657349,0.0,0.0,0.0,12.707267249342973
2018-10-13,22.601577824389167,-7.886391637123376,23.16284877378049,22.601577824389167,22.601577824389167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.744984008863748,-14.744984008863748,-14.744984008863748,-9.818957136537001,-9.818957136537001,-9.818957136537001,0.0,0.0,0.0,-6.5656587112840725,-6.5656587112840725,-6.5656587112840725,1.6396318389573266,1.6396318389573266,1.6396318389573266,0.0,0.0,0.0,7.85659381552542
2018-10-14,22.600164230582315,0.13304276833461978,30.301315069504067,22.600164230582315,22.600164230582315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.482862652492691,-7.482862652492691,-7.482862652492691,-9.818957136537001,-9.818957136537001,-9.818957136537001,0.0,0.0,0.0,1.2273696425945828,1.2273696425945828,1.2273696425945828,1.1087248414497282,1.1087248414497282,1.1087248414497282,0.0,0.0,0.0,15.117301578089624
2018-10-15,22.598750636775456,1.1486196831250202,30.946935032421578,22.598750636775456,22.598750636775456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.885300396598667,-5.885300396598667,-5.885300396598667,-9.818957136537001,-9.818957136537001,-9.818957136537001,0.0,0.0,0.0,3.376182121026942,3.376182121026942,3.376182121026942,0.5574746189113939,0.5574746189113939,0.5574746189113939,0.0,0.0,0.0,16.71345024017679
2018-10-16,22.597337042968597,-2.563360169064576,29.02678919059953,22.597337042968597,22.597337042968597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.81311837251197,-8.81311837251197,-8.81311837251197,-9.818957136537001,-9.818957136537001,-9.818957136537001,0.0,0.0,0.0,1.0001044295876282,1.0001044295876282,1.0001044295876282,0.005734334437402936,0.005734334437402936,0.005734334437402936,0.0,0.0,0.0,13.784218670456626
2018-10-17,22.595923449161738,-6.1208325947140665,25.58977681105265,22.595923449161738,22.595923449161738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.171268839985748,-13.171268839985748,-13.171268839985748,-9.818957136537001,-9.818957136537001,-9.818957136537001,0.0,0.0,0.0,-2.8258591721425894,-2.8258591721425894,-2.8258591721425894,-0.5264525313061563,-0.5264525313061563,-0.5264525313061563,0.0,0.0,0.0,9.42465460917599
2018-10-18,22.59450985535488,3.1646149496946534,33.4018085739567,22.59450985535488,22.59450985535488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.842651012795315,-4.842651012795315,-4.842651012795315,-9.818957136537001,-9.818957136537001,-9.818957136537001,0.0,0.0,0.0,5.995660278175737,5.995660278175737,5.995660278175737,-1.019354154434049,-1.019354154434049,-1.019354154434049,0.0,0.0,0.0,17.751858842559564
2018-10-19,22.593096261548027,-5.9430957695407365,24.115350777551168,22.593096261548027,22.593096261548027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.48079854268446,-13.48079854268446,-13.48079854268446,-9.818957136537001,-9.818957136537001,-9.818957136537001,0.0,0.0,0.0,-2.20779858797732,-2.20779858797732,-2.20779858797732,-1.4540428181701355,-1.4540428181701355,-1.4540428181701355,0.0,0.0,0.0,9.112297718863568
2018-10-20,22.591682667741168,-10.807851147817706,19.579439783393145,22.591682667741168,22.591682667741168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18.19748132248803,-18.19748132248803,-18.19748132248803,-9.818957136537001,-9.818957136537001,-9.818957136537001,0.0,0.0,0.0,-6.56565871128661,-6.56565871128661,-6.56565871128661,-1.8128654746644157,-1.8128654746644157,-1.8128654746644157,0.0,0.0,0.0,4.394201345253137
2018-10-21,22.59026907393431,-2.4831969439760235,26.907129932948017,22.59026907393431,22.59026907393431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.671468212603717,-10.671468212603717,-10.671468212603717,-9.818957136537001,-9.818957136537001,-9.818957136537001,0.0,0.0,0.0,1.2273696425995226,1.2273696425995226,1.2273696425995226,-2.0798807186662387,-2.0798807186662387,-2.0798807186662387,0.0,0.0,0.0,11.918800861330592
2018-10-22,22.58885548012745,-0.6304156026111898,28.639123316954244,22.58885548012745,22.58885548012745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.684026453828544,-8.684026453828544,-8.684026453828544,-9.818957136537001,-9.818957136537001,-9.818957136537001,0.0,0.0,0.0,3.3761821210331386,3.3761821210331386,3.3761821210331386,-2.2412514383246815,-2.2412514383246815,-2.2412514383246815,0.0,0.0,0.0,13.904829026298906
2018-10-23,22.587441886320597,-3.596045584386925,26.165054442718116,22.587441886320597,22.587441886320597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.104436352125028,-11.104436352125028,-11.104436352125028,-9.818957136537001,-9.818957136537001,-9.818957136537001,0.0,0.0,0.0,1.0001044295846246,1.0001044295846246,1.0001044295846246,-2.2855836451726503,-2.2855836451726503,-2.2855836451726503,0.0,0.0,0.0,11.48300553419557
2018-10-24,22.58602829251374,-7.272276855307872,22.679793548257187,22.58602829251374,22.58602829251374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.849019767105057,-14.849019767105057,-14.849019767105057,-9.818957136537001,-9.818957136537001,-9.818957136537001,0.0,0.0,0.0,-2.825859172140175,-2.825859172140175,-2.825859172140175,-2.2042034584278793,-2.2042034584278793,-2.2042034584278793,0.0,0.0,0.0,7.737008525408681
2018-10-25,22.58461469870688,1.7391874366386562,32.22581378393099,22.58461469870688,22.58461469870688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.8146627449593415,-5.8146627449593415,-5.8146627449593415,-9.818957136537001,-9.818957136537001,-9.818957136537001,0.0,0.0,0.0,5.995660278182925,5.995660278182925,5.995660278182925,-1.9913658866052646,-1.9913658866052646,-1.9913658866052646,0.0,0.0,0.0,16.769951953747537
2018-10-26,22.58320110490002,-5.968522992361656,24.210372154094355,22.58320110490002,22.58320110490002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.671146590258319,-13.671146590258319,-13.671146590258319,-9.818957136537001,-9.818957136537001,-9.818957136537001,0.0,0.0,0.0,-2.2077985879622357,-2.2077985879622357,-2.2077985879622357,-1.6443908657590793,-1.6443908657590793,-1.6443908657590793,0.0,0.0,0.0,8.912054514641701
2018-10-27,22.58178751109316,-11.335854155978504,20.397299435192156,22.58178751109316,22.58178751109316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17.548339776162106,-17.548339776162106,-17.548339776162106,-9.818957136537001,-9.818957136537001,-9.818957136537001,0.0,0.0,0.0,-6.565658711276523,-6.565658711276523,-6.565658711276523,-1.1637239283485807,-1.1637239283485807,-1.1637239283485807,0.0,0.0,0.0,5.033447734931055
2018-10-28,22.58037391728631,-0.8097693297581859,28.423438419024468,22.58037391728631,22.58037391728631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.14450833171013,-9.14450833171013,-9.14450833171013,-9.818957136537001,-9.818957136537001,-9.818957136537001,0.0,0.0,0.0,1.2273696425956837,1.2273696425956837,1.2273696425956837,-0.5529208377688116,-0.5529208377688116,-0.5529208377688116,0.0,0.0,0.0,13.43586558557618
2018-10-29,22.57896032347945,0.5101380610507195,31.3339280872532,22.57896032347945,22.57896032347945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.261332493564758,-6.261332493564758,-6.261332493564758,-9.818957136537001,-9.818957136537001,-9.818957136537001,0.0,0.0,0.0,3.376182121028994,3.376182121028994,3.376182121028994,0.1814425219432493,0.1814425219432493,0.1814425219432493,0.0,0.0,0.0,16.31762782991469
2018-10-30,22.57754672967259,-0.27050075512347943,29.940627875136688,22.57754672967259,22.57754672967259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.788920891047768,-7.788920891047768,-7.788920891047768,-9.818957136537001,-9.818957136537001,-9.818957136537001,0.0,0.0,0.0,1.0001044295816215,1.0001044295816215,1.0001044295816215,1.029931815907612,1.029931815907612,1.029931815907612,0.0,0.0,0.0,14.788625838624823
2018-10-31,22.57613313586573,-3.4565873231452215,26.65879950217882,22.57613313586573,22.57613313586573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.664333793520196,-10.664333793520196,-10.664333793520196,-9.818957136537001,-9.818957136537001,-9.818957136537001,0.0,0.0,0.0,-2.8258591721469037,-2.8258591721469037,-2.8258591721469037,1.9804825151637102,1.9804825151637102,1.9804825151637102,0.0,0.0,0.0,11.911799342345535
2018-11-01,22.57471954205888,6.753920403130438,36.77252335798849,22.57471954205888,22.57471954205888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8046087227233536,-0.8046087227233536,-0.8046087227233536,-9.818957136537001,-9.818957136537001,-9.818957136537001,0.0,0.0,0.0,5.995660278171396,5.995660278171396,5.995660278171396,3.018688135642251,3.018688135642251,3.018688135642251,0.0,0.0,0.0,21.770110819335525
2018-11-02,22.57330594825202,0.4902871144102733,29.798248208783868,22.57330594825202,22.57330594825202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.898615305372298,-7.898615305372298,-7.898615305372298,-9.818957136537001,-9.818957136537001,-9.818957136537001,0.0,0.0,0.0,-2.207798587979256,-2.207798587979256,-2.207798587979256,4.1281404191439615,4.1281404191439615,4.1281404191439615,0.0,0.0,0.0,14.674690642879723
2018-11-03,22.57189235444516,-2.5731043335027013,26.500479291043746,22.57189235444516,22.57189235444516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.093803634686363,-11.093803634686363,-11.093803634686363,-9.818957136537001,-9.818957136537001,-9.818957136537001,0.0,0.0,0.0,-6.565658711296654,-6.565658711296654,-6.565658711296654,5.290812213147293,5.290812213147293,5.290812213147293,0.0,0.0,0.0,11.478088719758798
2018-11-04,22.570478760638302,4.431315776838482,36.13327487104458,22.570478760638302,22.570478760638302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1041146289624773,-2.1041146289624773,-2.1041146289624773,-9.818957136537001,-9.818957136537001,-9.818957136537001,0.0,0.0,0.0,1.2273696425918457,1.2273696425918457,1.2273696425918457,6.48747286498268,6.48747286498268,6.48747286498268,0.0,0.0,0.0,20.466364131675824
2018-11-05,22.569065166831443,8.018905791548535,38.293451937182894,22.569065166831443,22.569065166831443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2553502720910052,1.2553502720910052,1.2553502720910052,-9.818957136537001,-9.818957136537001,-9.818957136537001,0.0,0.0,0.0,3.3761821210248493,3.3761821210248493,3.3761821210248493,7.698125287603159,7.698125287603159,7.698125287603159,0.0,0.0,0.0,23.824415438922447
2018-11-06,22.56765157302459,7.859416958433723,37.52194725222066,22.56765157302459,22.56765157302459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08360078591218967,0.08360078591218967,0.08360078591218967,-9.818957136537001,-9.818957136537001,-9.818957136537001,0.0,0.0,0.0,1.0001044295897161,1.0001044295897161,1.0001044295897161,8.902453492859477,8.902453492859477,8.902453492859477,0.0,0.0,0.0,22.65125235893678
